20260703T,730.0,730.0,730.0,730.0,0
20260706T,730.0,730.0,730.0,730.0,0
20260707T,730.0,730.0,730.0,730.0,0
20260708T,730.0,730.0,730.0,730.0,0
20260709T,730.0,730.0,730.0,730.0,0
20260710T,725.0,725.0,725.0,725.0,0
20260713T,730.0,730.0,730.0,730.0,0
20260714T,719.0,719.0,719.0,719.0,0
20260715T,730.0,730.0,730.0,730.0,0
20260716T,730.0,730.0,730.0,730.0,0
20260717T,730.0,730.0,730.0,730.0,0
20260720T,730.0,730.0,730.0,730.0,0
20260721T,730.0,730.0,730.0,730.0,0
20260722T,740.0,740.0,740.0,740.0,0
20260723T,720.0,720.0,720.0,720.0,0
20260724T,715.0,715.0,715.0,715.0,0
20260727T,694.0,694.0,694.0,694.0,0
20260728T,696.0,696.0,696.0,696.0,0
20260729T,694.0,694.0,694.0,694.0,0
20260730T,686.0,686.0,686.0,686.0,0
20260731T,687.0,687.0,687.0,687.0,0
20260803T,701.0,701.0,701.0,701.0,0
20260804T,720.0,720.0,720.0,720.0,0
20260805T,735.0,735.0,735.0,735.0,0
20260806T,730.0,730.0,730.0,730.0,0
20260807T,730.0,730.0,730.0,730.0,0
20260810T,735.0,735.0,735.0,735.0,0
20260811T,730.0,730.0,730.0,730.0,0
20260812T,730.0,730.0,730.0,730.0,0
20260813T,735.0,735.0,735.0,735.0,0
20260814T,735.0,735.0,735.0,735.0,0
20260817T,735.0,735.0,735.0,735.0,0
20260818T,735.0,735.0,735.0,735.0,0
20260819T,730.0,730.0,730.0,730.0,0
20260820T,735.0,735.0,735.0,735.0,0
20260821T,730.0,730.0,730.0,730.0,0
20260824T,730.0,730.0,730.0,730.0,0
